subject,imu,run_samples,run_s
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,25,0.25
subject108,chest,4,0.04
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,24,0.24
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,4,0.04
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,2,0.02
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,4,0.04
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,22,0.22
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,5,0.05
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,10,0.1
subject108,chest,5,0.05
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,2,0.02
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,8,0.08
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,4,0.04
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,8,0.08
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,6,0.06
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,5,0.05
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,8,0.08
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,6,0.06
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,2,0.02
subject108,chest,4,0.04
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,2,0.02
subject108,chest,11,0.11
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,2,0.02
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,8,0.08
subject108,chest,1,0.01
subject108,chest,4,0.04
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,4,0.04
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,6,0.06
subject108,chest,4,0.04
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,5,0.05
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,7,0.07
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,7,0.07
subject108,chest,5,0.05
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,7,0.07
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,5,0.05
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,6,0.06
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,4,0.04
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,4,0.04
subject108,chest,2,0.02
subject108,chest,2,0.02
subject108,chest,3,0.03
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,2,0.02
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,6,0.06
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,8,0.08
subject108,chest,3,0.03
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,5,0.05
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,6,0.06
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,2,0.02
subject108,chest,2,0.02
subject108,chest,2,0.02
subject108,chest,4,0.04
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,2,0.02
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,3,0.03
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
subject108,chest,1,0.01
