dataset,series,run_s,ccdf
opportunity,lognormal,23.866666666666667,4.274715171725951e-06
opportunity,lognormal,23.9,4.236069059637693e-06
opportunity,lognormal,23.933333333333334,4.197810134498603e-06
opportunity,lognormal,23.966666666666665,4.159934129832621e-06
opportunity,lognormal,24.0,4.122436830455989e-06
opportunity,lognormal,24.033333333333335,4.085314072144186e-06
opportunity,lognormal,24.066666666666666,4.048561740299661e-06
opportunity,lognormal,24.1,4.012175769951831e-06
opportunity,lognormal,24.133333333333333,3.976152144868905e-06
opportunity,lognormal,24.166666666666668,3.940486896891748e-06
opportunity,lognormal,24.2,3.9051761053787715e-06
opportunity,lognormal,24.233333333333334,3.87021589620673e-06
opportunity,lognormal,24.266666666666666,3.835602441992769e-06
opportunity,lognormal,24.3,3.801331960651133e-06
opportunity,lognormal,24.333333333333332,3.7674007155041878e-06
opportunity,lognormal,24.366666666666667,3.7338050139501533e-06
opportunity,lognormal,24.4,3.7005412073520816e-06
opportunity,lognormal,24.433333333333334,3.6676056907047894e-06
opportunity,lognormal,24.466666666666665,3.6349949016356575e-06
opportunity,lognormal,24.5,3.6027053197384973e-06
opportunity,lognormal,24.533333333333335,3.57073346657355e-06
opportunity,lognormal,24.566666666666666,3.5390759050013543e-06
opportunity,lognormal,24.6,3.5077292378504765e-06
opportunity,lognormal,24.633333333333333,3.4766901089167135e-06
opportunity,lognormal,24.666666666666668,3.445955200631623e-06
opportunity,lognormal,24.7,3.4155212352837694e-06
opportunity,lognormal,24.733333333333334,3.3853849735754338e-06
opportunity,lognormal,24.766666666666666,3.3555432137344354e-06
opportunity,lognormal,24.8,3.3259927924023103e-06
opportunity,lognormal,24.833333333333332,3.2967305826359095e-06
opportunity,lognormal,24.866666666666667,3.2677534947955778e-06
opportunity,lognormal,24.9,3.239058474546752e-06
opportunity,lognormal,24.933333333333334,3.2106425043032516e-06
opportunity,lognormal,24.966666666666665,3.182502600895809e-06
opportunity,lognormal,25.0,3.1546358164602495e-06
opportunity,lognormal,25.033333333333335,3.127039237327267e-06
opportunity,lognormal,25.066666666666666,3.099709983578336e-06
opportunity,lognormal,25.1,3.072645209378777e-06
opportunity,lognormal,25.133333333333333,3.0458421013124237e-06
opportunity,lognormal,25.166666666666668,3.0192978790477554e-06
opportunity,lognormal,25.2,2.9930097945607415e-06
opportunity,lognormal,25.233333333333334,2.9669751311356407e-06
opportunity,lognormal,25.266666666666666,2.941191204364202e-06
opportunity,lognormal,25.3,2.91565536003624e-06
opportunity,lognormal,25.333333333333332,2.890364975138837e-06
opportunity,lognormal,25.366666666666667,2.8653174568571416e-06
opportunity,lognormal,25.4,2.840510242241301e-06
opportunity,lognormal,25.433333333333334,2.8159407976513506e-06
opportunity,lognormal,25.466666666666665,2.7916066188682365e-06
opportunity,lognormal,25.5,2.7675052305387027e-06
opportunity,lognormal,25.533333333333335,2.7436341855091584e-06
opportunity,lognormal,25.566666666666666,2.7199910648256775e-06
opportunity,lognormal,25.6,2.6965734771788874e-06
opportunity,lognormal,25.633333333333333,2.673379058681924e-06
opportunity,lognormal,25.666666666666668,2.6504054726483872e-06
opportunity,lognormal,25.7,2.62765040903723e-06
opportunity,lognormal,25.733333333333334,2.6051115837866234e-06
opportunity,lognormal,25.766666666666666,2.582786739591114e-06
opportunity,lognormal,25.8,2.5606736442362887e-06
opportunity,lognormal,25.833333333333332,2.538770091264908e-06
opportunity,lognormal,25.866666666666667,2.5170738993107733e-06
opportunity,lognormal,25.9,2.495582911654637e-06
opportunity,lognormal,25.933333333333334,2.47429499611318e-06
opportunity,lognormal,25.966666666666665,2.4532080447059457e-06
opportunity,lognormal,26.0,2.4323199734332945e-06
opportunity,lognormal,26.033333333333335,2.4116287216102705e-06
opportunity,lognormal,26.066666666666666,2.3911322519776235e-06
opportunity,lognormal,26.1,2.3708285505907867e-06
opportunity,lognormal,26.133333333333333,2.350715625709654e-06
opportunity,lognormal,26.166666666666668,2.3307915084647135e-06
opportunity,lognormal,26.2,2.311054251857847e-06
opportunity,lognormal,26.233333333333334,2.2915019310953966e-06
opportunity,lognormal,26.266666666666666,2.272132642811009e-06
opportunity,lognormal,26.3,2.252944505065635e-06
opportunity,lognormal,26.333333333333332,2.233935657014463e-06
opportunity,lognormal,26.366666666666667,2.215104258906919e-06
opportunity,lognormal,26.4,2.196448491087466e-06
opportunity,lognormal,26.433333333333334,2.1779665548837812e-06
opportunity,lognormal,26.466666666666665,2.1596566710524456e-06
opportunity,lognormal,26.5,2.141517080889166e-06
opportunity,lognormal,26.533333333333335,2.123546044896507e-06
opportunity,lognormal,26.566666666666666,2.105741843005937e-06
opportunity,lognormal,26.6,2.08810277424476e-06
opportunity,lognormal,26.633333333333333,2.0706271569581602e-06
opportunity,lognormal,26.666666666666668,2.05331332769898e-06
opportunity,lognormal,26.7,2.036159641782831e-06
opportunity,lognormal,26.733333333333334,2.019164472510937e-06
opportunity,lognormal,26.766666666666666,2.0023262113921803e-06
opportunity,lognormal,26.8,1.9856432678100333e-06
opportunity,lognormal,26.833333333333332,1.9691140685784703e-06
opportunity,lognormal,26.866666666666667,1.952737058052989e-06
opportunity,lognormal,26.9,1.9365106974644775e-06
opportunity,lognormal,26.933333333333334,1.9204334655853472e-06
opportunity,lognormal,26.966666666666665,1.9045038571752215e-06
opportunity,lognormal,27.0,1.8887203840911582e-06
opportunity,lognormal,27.033333333333335,1.8730815746215157e-06
opportunity,lognormal,27.066666666666666,1.8575859728198196e-06
opportunity,lognormal,27.1,1.8422321391708962e-06
opportunity,lognormal,27.133333333333333,1.8270186494806495e-06
opportunity,lognormal,27.166666666666668,1.8119440954311727e-06
opportunity,lognormal,27.2,1.7970070841366592e-06
opportunity,lognormal,27.233333333333334,1.78220623803238e-06
opportunity,lognormal,27.266666666666666,1.76754019420855e-06
opportunity,lognormal,27.3,1.7530076049654397e-06
opportunity,lognormal,27.333333333333332,1.7386071373692857e-06
opportunity,lognormal,27.366666666666667,1.7243374726971794e-06
opportunity,lognormal,27.4,1.7101973067701337e-06
opportunity,lognormal,27.433333333333334,1.6961853496200163e-06
opportunity,lognormal,27.466666666666665,1.6823003251564828e-06
opportunity,lognormal,27.5,1.668540971389021e-06
opportunity,lognormal,27.533333333333335,1.654906039649795e-06
opportunity,lognormal,27.566666666666666,1.6413942950377347e-06
opportunity,lognormal,27.6,1.6280045160854684e-06
opportunity,lognormal,27.633333333333333,1.6147354943152337e-06
opportunity,lognormal,27.666666666666668,1.6015860344609223e-06
opportunity,lognormal,27.7,1.588554954135013e-06
opportunity,lognormal,27.733333333333334,1.575641083606527e-06
opportunity,lognormal,27.766666666666666,1.5628432659120506e-06
opportunity,lognormal,27.8,1.5501603565226674e-06
opportunity,lognormal,27.833333333333332,1.53759122289987e-06
opportunity,lognormal,27.866666666666667,1.5251347451616937e-06
opportunity,lognormal,27.9,1.5127898151945374e-06
opportunity,lognormal,27.933333333333334,1.5005553366531643e-06
opportunity,lognormal,27.966666666666665,1.488430225071724e-06
opportunity,lognormal,28.0,1.4764134077527302e-06
opportunity,lognormal,28.033333333333335,1.464503823211949e-06
opportunity,lognormal,28.066666666666666,1.4527004215114658e-06
opportunity,lognormal,28.1,1.4410021637045745e-06
opportunity,lognormal,28.133333333333333,1.429408022057821e-06
opportunity,lognormal,28.166666666666668,1.4179169798289593e-06
opportunity,lognormal,28.2,1.4065280310449069e-06
opportunity,lognormal,28.233333333333334,1.3952401806127668e-06
opportunity,lognormal,28.266666666666666,1.3840524434316492e-06
opportunity,lognormal,28.3,1.3729638457249393e-06
opportunity,lognormal,28.333333333333332,1.3619734232639402e-06
opportunity,lognormal,28.366666666666667,1.351080222478096e-06
opportunity,lognormal,28.4,1.3402832998998804e-06
opportunity,lognormal,28.433333333333334,1.3295817218317296e-06
opportunity,lognormal,28.466666666666665,1.3189745645680873e-06
opportunity,lognormal,28.5,1.3084609141733594e-06
opportunity,lognormal,28.533333333333335,1.2980398663708925e-06
opportunity,lognormal,28.566666666666666,1.2877105260988841e-06
opportunity,lognormal,28.6,1.2774720083985613e-06
opportunity,lognormal,28.633333333333333,1.2673234368598685e-06
opportunity,lognormal,28.666666666666668,1.2572639449537348e-06
opportunity,lognormal,28.7,1.247292674699807e-06
opportunity,lognormal,28.733333333333334,1.2374087775546272e-06
opportunity,lognormal,28.766666666666666,1.227611413523455e-06
opportunity,lognormal,28.8,1.217899751715379e-06
opportunity,lognormal,28.833333333333332,1.2082729697882044e-06
opportunity,lognormal,28.866666666666667,1.1987302539484546e-06
opportunity,lognormal,28.9,1.1892707989513696e-06
opportunity,lognormal,28.933333333333334,1.179893808100907e-06
opportunity,lognormal,28.966666666666665,1.17059849269463e-06
opportunity,lognormal,29.0,1.1613840726898417e-06
opportunity,lognormal,29.033333333333335,1.1522497757043837e-06
opportunity,lognormal,29.066666666666666,1.1431948379048151e-06
opportunity,lognormal,29.1,1.1342185026741447e-06
opportunity,lognormal,29.133333333333333,1.1253200219440984e-06
opportunity,lognormal,29.166666666666668,1.1164986550848965e-06
opportunity,lognormal,29.2,1.1077536692383205e-06
opportunity,lognormal,29.233333333333334,1.099084338984646e-06
opportunity,lognormal,29.266666666666666,1.09048994667571e-06
opportunity,lognormal,29.3,1.0819697819908214e-06
opportunity,lognormal,29.333333333333332,1.0735231414926716e-06
opportunity,lognormal,29.366666666666667,1.0651493298485804e-06
opportunity,lognormal,29.4,1.056847658165161e-06
opportunity,lognormal,29.433333333333334,1.0486174452095653e-06
opportunity,lognormal,29.466666666666665,1.0404580161882393e-06
opportunity,lognormal,29.5,1.0323687036351004e-06
opportunity,lognormal,29.533333333333335,1.0243488470784712e-06
opportunity,lognormal,29.566666666666666,1.016397792152901e-06
opportunity,lognormal,29.6,1.0085148920424558e-06
opportunity,lognormal,29.633333333333333,1.0006995059264057e-06
opportunity,pareto,0.03333333333333333,0.25470528886822386
opportunity,pareto,0.06666666666666667,0.13485322702294278
opportunity,pareto,0.1,0.0887050724182763
opportunity,pareto,0.13333333333333333,0.0648747841774453
opportunity,pareto,0.16666666666666666,0.05053401526163914
opportunity,pareto,0.2,0.04104558278731074
opportunity,pareto,0.23333333333333334,0.034347830143690805
opportunity,pareto,0.26666666666666666,0.029392069140864452
opportunity,pareto,0.3,0.025591532525837013
opportunity,pareto,0.3333333333333333,0.022593651094373723
opportunity,pareto,0.36666666666666664,0.020174498568035104
opportunity,pareto,0.4,0.018185392838501402
opportunity,pareto,0.43333333333333335,0.016523950644179886
opportunity,pareto,0.4666666666666667,0.015117492981234326
opportunity,pareto,0.5,0.013913078891953479
opportunity,pareto,0.5333333333333333,0.012871280954886988
opportunity,pareto,0.5666666666666667,0.011962165268908365
opportunity,pareto,0.6,0.01116261881883629
opportunity,pareto,0.6333333333333333,0.010454527020606563
opportunity,pareto,0.6666666666666666,0.009823502913956506
opportunity,pareto,0.7,0.0092579832466273
opportunity,pareto,0.7333333333333333,0.008748573998745401
opportunity,pareto,0.7666666666666667,0.008287568872809792
opportunity,pareto,0.8,0.007868589872731646
opportunity,pareto,0.8333333333333334,0.007486315460958681
opportunity,pareto,0.8666666666666667,0.007136272467255456
opportunity,pareto,0.9,0.006814675032458695
opportunity,pareto,0.9333333333333333,0.0065182986845738755
opportunity,pareto,0.9666666666666667,0.006244380956634377
opportunity,pareto,1.0,0.0059905422681582055
opportunity,pareto,1.0333333333333334,0.005754722428580328
opportunity,pareto,1.0666666666666667,0.005535129293906205
opportunity,pareto,1.1,0.0053301969582773
opportunity,pareto,1.1333333333333333,0.005138551485542986
opportunity,pareto,1.1666666666666667,0.004958982647581434
opportunity,pareto,1.2,0.004790420481241231
opportunity,pareto,1.2333333333333334,0.004631915736112657
opportunity,pareto,1.2666666666666666,0.0044826234833699186
opportunity,pareto,1.3,0.004341789307756749
opportunity,pareto,1.3333333333333333,0.00420873762207008
opportunity,pareto,1.3666666666666667,0.004082861734737264
opportunity,pareto,1.4,0.003963615372526985
opportunity,pareto,1.4333333333333333,0.003850505416748695
opportunity,pareto,1.4666666666666666,0.003743085655933842
opportunity,pareto,1.5,0.003640951393598768
opportunity,pareto,1.5333333333333334,0.0035437347782213413
opportunity,pareto,1.5666666666666667,0.0034511007455717557
opportunity,pareto,1.6,0.0033627434821589253
opportunity,pareto,1.6333333333333333,0.0032783833337185486
opportunity,pareto,1.6666666666666667,0.0031977640950509034
opportunity,pareto,1.7,0.0031206506276952872
opportunity,pareto,1.7333333333333334,0.0030468267603067645
opportunity,pareto,1.7666666666666666,0.002976093433541771
opportunity,pareto,1.8,0.0029082670570256264
opportunity,pareto,1.8333333333333333,0.002843178050777606
opportunity,pareto,1.8666666666666667,0.002780669547494452
opportunity,pareto,1.9,0.0027205962354692748
opportunity,pareto,1.9333333333333333,0.0026628233247641964
opportunity,pareto,1.9666666666666666,0.0026072256216633782
opportunity,pareto,2.0,0.0025536866984635642
opportunity,pareto,2.033333333333333,0.0025020981473971027
opportunity,pareto,2.066666666666667,0.0024523589089517905
opportunity,pareto,2.1,0.002404374666117648
opportunity,pareto,2.1333333333333333,0.0023580572971694247
opportunity,pareto,2.1666666666666665,0.0023133243805222303
opportunity,pareto,2.2,0.0022700987459990385
opportunity,pareto,2.2333333333333334,0.0022283080675354894
opportunity,pareto,2.2666666666666666,0.002187884492950154
opportunity,pareto,2.3,0.002148764306921236
opportunity,pareto,2.3333333333333335,0.0021108876237643237
opportunity,pareto,2.3666666666666667,0.0020741981069968274
opportunity,pareto,2.4,0.0020386427130161255
opportunity,pareto,2.433333333333333,0.0020041714565196544
opportunity,pareto,2.466666666666667,0.0019707371955554054
opportunity,pareto,2.5,0.0019382954343221126
opportunity,pareto,2.533333333333333,0.00190680414204214
opportunity,pareto,2.566666666666667,0.0018762235864047128
opportunity,pareto,2.6,0.0018465161802394547
opportunity,pareto,2.6333333333333333,0.0018176463402146403
opportunity,pareto,2.6666666666666665,0.001789580356479914
opportunity,pareto,2.7,0.0017622862722832533
opportunity,pareto,2.7333333333333334,0.0017357337726854327
opportunity,pareto,2.7666666666666666,0.001709894081586505
opportunity,pareto,2.8,0.0016847398663499824
opportunity,pareto,2.8333333333333335,0.0016602451493837878
opportunity,pareto,2.8666666666666667,0.001636385226095327
opportunity,pareto,2.9,0.0016131365886941085
opportunity,pareto,2.933333333333333,0.0015904768553628434
opportunity,pareto,2.966666666666667,0.0015683847043646004
opportunity,pareto,3.0,0.001546839812690548
opportunity,pareto,3.033333333333333,0.0015258227988885764
opportunity,pareto,3.066666666666667,0.0015053151697470568
